date,number_of_checks-no_verification,os-se,app_version-version_appli,count-nombre
2021-06-05,7-12,android,1.2.3,165
2021-06-05,7-12,android,1.2.4,116
2021-06-05,7-12,android,1.2.5,28
2021-06-05,7-12,android,1.2.6,67
2021-06-05,7-12,android,1.2.7,212
2021-06-05,7-12,android,1.2.8,1501
2021-06-05,7-12,android,1.2.9,118853
2021-06-05,7-12,android,1.3.0,<20
2021-06-05,7-12,android,1.4.2,25
2021-06-05,7-12,android,1.4.3,<20
2021-06-05,7-12,android,1.4.4,<20
2021-06-05,7-12,ios,1.2.0,3372
2021-06-05,7-12,ios,1.2.1,1401
2021-06-05,7-12,ios,1.2.2,1802
2021-06-05,7-12,ios,1.2.3,3673
2021-06-05,7-12,ios,1.2.4,4067
2021-06-05,7-12,ios,1.2.6,1900
2021-06-05,7-12,ios,1.2.7,6348
2021-06-05,7-12,ios,1.2.8,45714
2021-06-05,7-12,ios,1.2.9,11458
2021-06-05,7-12,ios,1.4.0,334133
2021-06-05,7-12,ios,1.4.1,1314756
2021-06-05,7-12,ios,1.4.4,<20
2021-06-05,7-12,ios,1.4.5,<20
2021-06-05,7-12,ios,1.4.6,<20
2021-06-05,7-12,ios,1.5.2,<20
2021-06-06,1-6,android,1.2.0,2237
2021-06-06,1-6,android,1.2.1,1063
2021-06-06,1-6,android,1.2.2,1079
2021-06-06,1-6,android,1.2.3,2646
2021-06-06,1-6,android,1.2.4,2071
2021-06-06,1-6,android,1.2.5,483
2021-06-06,1-6,android,1.2.6,1084
2021-06-06,1-6,android,1.2.7,3554
2021-06-06,1-6,android,1.2.8,11241
2021-06-06,1-6,android,1.2.9,714786
2021-06-06,1-6,android,1.3.0,25
2021-06-06,1-6,android,1.4.2,2242
2021-06-06,1-6,android,1.4.3,493
2021-06-06,1-6,android,1.4.4,113
2021-06-06,1-6,android,1.4.5,50
2021-06-06,1-6,android,1.4.6,55
2021-06-06,1-6,ios,1.2.0,9091
2021-06-06,1-6,ios,1.2.1,3949
2021-06-06,1-6,ios,1.2.2,3970
2021-06-06,1-6,ios,1.2.3,7967
2021-06-06,1-6,ios,1.2.4,8708
2021-06-06,1-6,ios,1.2.6,4309
2021-06-06,1-6,ios,1.2.7,12400
2021-06-06,1-6,ios,1.2.8,15237
2021-06-06,1-6,ios,1.2.9,3713
2021-06-06,1-6,ios,1.4.0,63906
2021-06-06,1-6,ios,1.4.1,386648
2021-06-06,1-6,ios,1.4.4,<20
2021-06-06,1-6,ios,1.4.5,<20
2021-06-06,1-6,ios,1.4.6,<20
2021-06-06,13-30,android,1.2.0,<20
2021-06-06,13-30,android,1.2.8,<20
2021-06-06,13-30,android,1.2.9,514
2021-06-06,13-30,android,1.4.2,<20
2021-06-06,13-30,ios,1.2.4,<20
2021-06-06,13-30,ios,1.2.7,<20
2021-06-06,13-30,ios,1.2.8,246
2021-06-06,13-30,ios,1.2.9,58
2021-06-06,13-30,ios,1.4.0,597
2021-06-06,13-30,ios,1.4.1,4271
2021-06-06,13-30,ios,1.4.4,<20
2021-06-06,7-12,android,1.2.0,298
2021-06-06,7-12,android,1.2.1,51
2021-06-06,7-12,android,1.2.2,62
2021-06-06,7-12,android,1.2.3,165
2021-06-06,7-12,android,1.2.4,117
2021-06-06,7-12,android,1.2.5,30
2021-06-06,7-12,android,1.2.6,66
2021-06-06,7-12,android,1.2.7,212
2021-06-06,7-12,android,1.2.8,1360
2021-06-06,7-12,android,1.2.9,115814
2021-06-06,7-12,android,1.3.0,<20
2021-06-06,7-12,android,1.4.2,81
2021-06-06,7-12,android,1.4.3,<20
2021-06-06,7-12,android,1.4.5,<20
2021-06-06,7-12,ios,1.2.0,3287
2021-06-06,7-12,ios,1.2.1,1323
2021-06-06,7-12,ios,1.2.2,1588
2021-06-06,7-12,ios,1.2.3,3466
2021-06-06,7-12,ios,1.2.4,3879
2021-06-06,7-12,ios,1.2.6,1768
2021-06-06,7-12,ios,1.2.7,5971
2021-06-06,7-12,ios,1.2.8,42799
2021-06-06,7-12,ios,1.2.9,10414
2021-06-06,7-12,ios,1.4.0,157303
2021-06-06,7-12,ios,1.4.1,1473783
2021-06-06,7-12,ios,1.4.4,<20
2021-06-06,7-12,ios,1.4.5,<20
2021-06-06,7-12,ios,1.4.6,<20
2021-06-06,7-12,ios,1.5.2,<20
2021-06-07,1-6,android,1.2.0,2280
2021-06-07,1-6,android,1.2.1,1050
2021-06-07,1-6,android,1.2.2,1098
2021-06-07,1-6,android,1.2.3,2716
2021-06-07,1-6,android,1.2.4,2103
2021-06-07,1-6,android,1.2.5,499
2021-06-07,1-6,android,1.2.6,1122
2021-06-07,1-6,android,1.2.7,3605
2021-06-07,1-6,android,1.2.8,11089
2021-06-07,1-6,android,1.2.9,717975
2021-06-07,1-6,android,1.3.0,27
2021-06-07,1-6,android,1.4.2,8775
2021-06-07,1-6,android,1.4.3,548
2021-06-07,1-6,android,1.4.4,136
2021-06-07,1-6,android,1.4.5,49
2021-06-07,1-6,android,1.4.6,72
2021-06-07,1-6,ios,1.2.0,9357
2021-06-07,1-6,ios,1.2.1,3929
2021-06-07,1-6,ios,1.2.2,3908
2021-06-07,1-6,ios,1.2.3,8015
2021-06-07,1-6,ios,1.2.4,8624
2021-06-07,1-6,ios,1.2.6,4221
2021-06-07,1-6,ios,1.2.7,12410
2021-06-07,1-6,ios,1.2.8,14898
2021-06-07,1-6,ios,1.2.9,3674
2021-06-07,1-6,ios,1.4.0,50631
2021-06-07,1-6,ios,1.4.1,389058
2021-06-07,1-6,ios,1.4.4,<20
2021-06-07,1-6,ios,1.4.5,<20
2021-06-07,1-6,ios,1.4.6,<20
2021-06-07,13-30,android,1.2.0,<20
2021-06-07,13-30,android,1.2.4,<20
2021-06-07,13-30,android,1.2.7,<20
2021-06-07,13-30,android,1.2.8,<20
2021-06-07,13-30,android,1.2.9,424
2021-06-07,13-30,android,1.4.2,57
2021-06-07,13-30,android,1.4.4,<20
2021-06-07,13-30,ios,1.2.3,<20
2021-06-07,13-30,ios,1.2.8,248
2021-06-07,13-30,ios,1.2.9,46
2021-06-07,13-30,ios,1.4.0,491
2021-06-07,13-30,ios,1.4.1,4473
2021-06-07,13-30,ios,1.4.4,<20
2021-06-07,13-30,ios,1.4.5,<20
2021-06-07,13-30,ios,1.4.6,<20
2021-06-07,7-12,android,1.2.0,288
2021-06-07,7-12,android,1.2.1,61
2021-06-07,7-12,android,1.2.2,65
2021-06-07,7-12,android,1.2.3,147
2021-06-07,7-12,android,1.2.4,123
2021-06-07,7-12,android,1.2.5,28
2021-06-07,7-12,android,1.2.6,65
2021-06-07,7-12,android,1.2.7,227
2021-06-07,7-12,android,1.2.8,1327
2021-06-07,7-12,android,1.2.9,116447
2021-06-07,7-12,android,1.3.0,<20
2021-06-07,7-12,android,1.4.2,785
2021-06-07,7-12,android,1.4.3,<20
2021-06-07,7-12,ios,1.2.0,2970
2021-06-07,7-12,ios,1.2.1,1350
2021-06-07,7-12,ios,1.2.2,1628
2021-06-07,7-12,ios,1.2.3,3390
2021-06-07,7-12,ios,1.2.4,3862
2021-06-07,7-12,ios,1.2.6,1760
2021-06-07,7-12,ios,1.2.7,5728
2021-06-07,7-12,ios,1.2.8,41194
2021-06-07,7-12,ios,1.2.9,9669
2021-06-07,7-12,ios,1.4.0,120767
2021-06-07,7-12,ios,1.4.1,1529116
2021-06-07,7-12,ios,1.4.4,<20
2021-06-07,7-12,ios,1.4.5,<20
2021-06-07,7-12,ios,1.4.6,<20
2021-06-08,1-6,android,1.2.0,2213
2021-06-08,1-6,android,1.2.1,1045
2021-06-08,1-6,android,1.2.2,1084
2021-06-08,1-6,android,1.2.3,2660
2021-06-08,1-6,android,1.2.4,2039
2021-06-08,1-6,android,1.2.5,506
2021-06-08,1-6,android,1.2.6,1087
2021-06-08,1-6,android,1.2.7,3514
2021-06-08,1-6,android,1.2.8,10479
2021-06-08,1-6,android,1.2.9,559516
2021-06-08,1-6,android,1.3.0,<20
2021-06-08,1-6,android,1.4.2,161208
2021-06-08,1-6,android,1.4.3,603
2021-06-08,1-6,android,1.4.4,172
2021-06-08,1-6,android,1.4.5,43
2021-06-08,1-6,android,1.4.6,81
2021-06-08,1-6,android,1.5.2,<20
2021-06-08,1-6,ios,1.2.0,8817
2021-06-08,1-6,ios,1.2.1,3738
2021-06-08,1-6,ios,1.2.2,3788
2021-06-08,1-6,ios,1.2.3,7588
2021-06-08,1-6,ios,1.2.4,8261
2021-06-08,1-6,ios,1.2.6,4040
2021-06-08,1-6,ios,1.2.7,11682
2021-06-08,1-6,ios,1.2.8,13300
2021-06-08,1-6,ios,1.2.9,3186
2021-06-08,1-6,ios,1.4.0,35897
2021-06-08,1-6,ios,1.4.1,360448
2021-06-08,1-6,ios,1.4.4,<20
2021-06-08,1-6,ios,1.4.5,<20
2021-06-08,1-6,ios,1.4.6,<20
2021-06-08,13-30,android,1.2.0,<20
2021-06-08,13-30,android,1.2.3,<20
2021-06-08,13-30,android,1.2.7,<20
2021-06-08,13-30,android,1.2.8,<20
2021-06-08,13-30,android,1.2.9,271
2021-06-08,13-30,android,1.4.2,201
2021-06-08,13-30,ios,1.2.7,<20
2021-06-08,13-30,ios,1.2.8,234
2021-06-08,13-30,ios,1.2.9,39
2021-06-08,13-30,ios,1.4.0,423
2021-06-08,13-30,ios,1.4.1,4885
2021-06-08,13-30,ios,1.4.4,<20
2021-06-08,13-30,ios,1.4.6,<20
2021-06-08,30+,ios,1.4.1,<20
2021-06-08,7-12,android,1.2.0,300
2021-06-08,7-12,android,1.2.1,75
2021-06-08,7-12,android,1.2.2,66
2021-06-08,7-12,android,1.2.3,168
2021-06-08,7-12,android,1.2.4,137
2021-06-08,7-12,android,1.2.5,30
2021-06-08,7-12,android,1.2.6,62
2021-06-08,7-12,android,1.2.7,221
2021-06-08,7-12,android,1.2.8,1376
2021-06-08,7-12,android,1.2.9,92126
2021-06-08,7-12,android,1.3.0,<20
2021-06-08,7-12,android,1.4.2,30129
2021-06-08,7-12,android,1.4.3,<20
2021-06-08,7-12,android,1.4.4,<20
2021-06-08,7-12,android,1.4.6,<20
2021-06-08,7-12,ios,1.2.0,3372
2021-06-08,7-12,ios,1.2.1,1485
2021-06-08,7-12,ios,1.2.2,1682
2021-06-08,7-12,ios,1.2.3,3654
2021-06-08,7-12,ios,1.2.4,3963
2021-06-08,7-12,ios,1.2.6,1816
2021-06-08,7-12,ios,1.2.7,6103
2021-06-08,7-12,ios,1.2.8,40395
2021-06-08,7-12,ios,1.2.9,9257
2021-06-08,7-12,ios,1.4.0,100168
2021-06-08,7-12,ios,1.4.1,1595009
2021-06-08,7-12,ios,1.4.4,21
2021-06-08,7-12,ios,1.4.5,<20
2021-06-08,7-12,ios,1.4.6,<20
2021-06-09,1-6,android,1.2.0,2227
2021-06-09,1-6,android,1.2.1,1045
2021-06-09,1-6,android,1.2.2,1061
2021-06-09,1-6,android,1.2.3,2640
2021-06-09,1-6,android,1.2.4,2001
2021-06-09,1-6,android,1.2.5,503
2021-06-09,1-6,android,1.2.6,1092
2021-06-09,1-6,android,1.2.7,3454
2021-06-09,1-6,android,1.2.8,10086
2021-06-09,1-6,android,1.2.9,217205
2021-06-09,1-6,android,1.3.0,<20
2021-06-09,1-6,android,1.4.2,504129
2021-06-09,1-6,android,1.4.3,662
2021-06-09,1-6,android,1.4.4,143
2021-06-09,1-6,android,1.4.5,43
2021-06-09,1-6,android,1.4.6,73
2021-06-09,1-6,ios,1.2.0,8965
2021-06-09,1-6,ios,1.2.1,3717
2021-06-09,1-6,ios,1.2.2,3722
2021-06-09,1-6,ios,1.2.3,7417
2021-06-09,1-6,ios,1.2.4,8004
2021-06-09,1-6,ios,1.2.6,3940
2021-06-09,1-6,ios,1.2.7,11424
2021-06-09,1-6,ios,1.2.8,12241
2021-06-09,1-6,ios,1.2.9,2901
2021-06-09,1-6,ios,1.4.0,27578
2021-06-09,1-6,ios,1.4.1,359185
2021-06-09,1-6,ios,1.4.4,<20
2021-06-09,1-6,ios,1.4.5,<20
2021-06-09,1-6,ios,1.4.6,<20
2021-06-09,13-30,android,1.2.0,<20
2021-06-09,13-30,android,1.2.7,<20
2021-06-09,13-30,android,1.2.8,<20
2021-06-09,13-30,android,1.2.9,98
2021-06-09,13-30,android,1.4.2,313
2021-06-09,13-30,ios,1.2.7,<20
2021-06-09,13-30,ios,1.2.8,221
2021-06-09,13-30,ios,1.2.9,46
2021-06-09,13-30,ios,1.4.0,386
2021-06-09,13-30,ios,1.4.1,4910
2021-06-09,13-30,ios,1.4.5,<20
2021-06-09,7-12,android,1.2.0,279
2021-06-09,7-12,android,1.2.1,58
2021-06-09,7-12,android,1.2.2,65
2021-06-09,7-12,android,1.2.3,160
2021-06-09,7-12,android,1.2.4,119
2021-06-09,7-12,android,1.2.5,23
2021-06-09,7-12,android,1.2.6,64
2021-06-09,7-12,android,1.2.7,209
2021-06-09,7-12,android,1.2.8,1283
2021-06-09,7-12,android,1.2.9,22562
2021-06-09,7-12,android,1.3.0,<20
2021-06-09,7-12,android,1.4.2,99276
2021-06-09,7-12,android,1.4.3,<20
2021-06-09,7-12,android,1.4.4,<20
2021-06-09,7-12,android,1.4.6,<20
2021-06-09,7-12,ios,1.2.0,3122
2021-06-09,7-12,ios,1.2.1,1430
2021-06-09,7-12,ios,1.2.2,1676
2021-06-09,7-12,ios,1.2.3,3678
2021-06-09,7-12,ios,1.2.4,3954
2021-06-09,7-12,ios,1.2.6,1817
2021-06-09,7-12,ios,1.2.7,5944
2021-06-09,7-12,ios,1.2.8,39121
2021-06-09,7-12,ios,1.2.9,8640
2021-06-09,7-12,ios,1.4.0,80175
2021-06-09,7-12,ios,1.4.1,1625590
2021-06-09,7-12,ios,1.4.4,22
2021-06-09,7-12,ios,1.4.5,<20
2021-06-09,7-12,ios,1.4.6,<20
2021-06-09,7-12,ios,1.5.2,<20
2021-06-09,7-12,ios,2.0.0,<20
2021-06-10,1-6,android,1.2.0,2224
2021-06-10,1-6,android,1.2.1,1038
2021-06-10,1-6,android,1.2.2,1046
2021-06-10,1-6,android,1.2.3,2606
2021-06-10,1-6,android,1.2.4,2013
2021-06-10,1-6,android,1.2.5,479
2021-06-10,1-6,android,1.2.6,1063
2021-06-10,1-6,android,1.2.7,3357
2021-06-10,1-6,android,1.2.8,9660
2021-06-10,1-6,android,1.2.9,118311
2021-06-10,1-6,android,1.3.0,<20
2021-06-10,1-6,android,1.4.2,603495
2021-06-10,1-6,android,1.4.3,812
2021-06-10,1-6,android,1.4.4,181
2021-06-10,1-6,android,1.4.5,55
2021-06-10,1-6,android,1.4.6,64
2021-06-10,1-6,android,1.5.2,<20
2021-06-10,1-6,ios,1.2.0,8703
2021-06-10,1-6,ios,1.2.1,3699
2021-06-10,1-6,ios,1.2.2,3631
2021-06-10,1-6,ios,1.2.3,7394
2021-06-10,1-6,ios,1.2.4,7868
2021-06-10,1-6,ios,1.2.6,3874
2021-06-10,1-6,ios,1.2.7,11210
2021-06-10,1-6,ios,1.2.8,12010
2021-06-10,1-6,ios,1.2.9,2645
2021-06-10,1-6,ios,1.4.0,23136
2021-06-10,1-6,ios,1.4.1,360997
2021-06-10,1-6,ios,1.4.4,<20
2021-06-10,1-6,ios,1.4.5,<20
2021-06-10,1-6,ios,1.4.6,<20
2021-06-10,1-6,ios,2.0.0,<20
2021-06-10,13-30,android,1.2.0,<20
2021-06-10,13-30,android,1.2.3,<20
2021-06-10,13-30,android,1.2.8,<20
2021-06-10,13-30,android,1.2.9,41
2021-06-10,13-30,android,1.4.2,362
2021-06-10,13-30,android,1.4.6,<20
2021-06-10,13-30,ios,1.2.0,<20
2021-06-10,13-30,ios,1.2.7,<20
2021-06-10,13-30,ios,1.2.8,224
2021-06-10,13-30,ios,1.2.9,47
2021-06-10,13-30,ios,1.4.0,322
2021-06-10,13-30,ios,1.4.1,4952
2021-06-10,13-30,ios,1.4.4,<20
2021-06-10,13-30,ios,1.5.2,<20
2021-06-10,7-12,android,1.2.0,269
2021-06-10,7-12,android,1.2.1,55
2021-06-10,7-12,android,1.2.2,59
2021-06-10,7-12,android,1.2.3,157
2021-06-10,7-12,android,1.2.4,126
2021-06-10,7-12,android,1.2.5,21
2021-06-10,7-12,android,1.2.6,60
2021-06-10,7-12,android,1.2.7,236
2021-06-10,7-12,android,1.2.8,1241
2021-06-10,7-12,android,1.2.9,11431
2021-06-10,7-12,android,1.4.2,109694
2021-06-10,7-12,android,1.4.3,<20
2021-06-10,7-12,android,1.4.4,<20
2021-06-10,7-12,android,1.4.5,<20
2021-06-10,7-12,android,1.4.6,<20
2021-06-10,7-12,ios,1.2.0,3236
2021-06-10,7-12,ios,1.2.1,1401
2021-06-10,7-12,ios,1.2.2,1691
2021-06-10,7-12,ios,1.2.3,3535
2021-06-10,7-12,ios,1.2.4,3921
2021-06-10,7-12,ios,1.2.6,1760
2021-06-10,7-12,ios,1.2.7,5775
2021-06-10,7-12,ios,1.2.8,37299
2021-06-10,7-12,ios,1.2.9,8081
2021-06-10,7-12,ios,1.4.0,66732
2021-06-10,7-12,ios,1.4.1,1642226
2021-06-10,7-12,ios,1.4.4,37
2021-06-10,7-12,ios,1.4.5,<20
2021-06-10,7-12,ios,1.4.6,<20
2021-06-10,7-12,ios,2.0.0,<20
2021-06-11,1-6,android,1.2.0,2221
2021-06-11,1-6,android,1.2.1,1018
2021-06-11,1-6,android,1.2.2,1015
2021-06-11,1-6,android,1.2.3,2568
2021-06-11,1-6,android,1.2.4,1980
2021-06-11,1-6,android,1.2.5,457
2021-06-11,1-6,android,1.2.6,1067
2021-06-11,1-6,android,1.2.7,3330
2021-06-11,1-6,android,1.2.8,9251
2021-06-11,1-6,android,1.2.9,65931
2021-06-11,1-6,android,1.3.0,<20
2021-06-11,1-6,android,1.4.2,654839
2021-06-11,1-6,android,1.4.3,979
2021-06-11,1-6,android,1.4.4,193
2021-06-11,1-6,android,1.4.5,57
2021-06-11,1-6,android,1.4.6,113
2021-06-11,1-6,android,1.5.2,<20
2021-06-11,1-6,android,2.0.0,<20
2021-06-11,1-6,ios,1.2.0,8615
2021-06-11,1-6,ios,1.2.1,3668
2021-06-11,1-6,ios,1.2.2,3606
2021-06-11,1-6,ios,1.2.3,7194
2021-06-11,1-6,ios,1.2.4,7738
2021-06-11,1-6,ios,1.2.6,3752
2021-06-11,1-6,ios,1.2.7,10909
2021-06-11,1-6,ios,1.2.8,11243
2021-06-11,1-6,ios,1.2.9,2469
2021-06-11,1-6,ios,1.4.0,19870
2021-06-11,1-6,ios,1.4.1,361643
2021-06-11,1-6,ios,1.4.4,21
2021-06-11,1-6,ios,1.4.5,<20
2021-06-11,1-6,ios,1.4.6,<20
2021-06-11,13-30,android,1.2.0,<20
2021-06-11,13-30,android,1.2.8,<20
2021-06-11,13-30,android,1.2.9,35
2021-06-11,13-30,android,1.4.2,387
2021-06-11,13-30,ios,1.2.7,<20
2021-06-11,13-30,ios,1.2.8,216
2021-06-11,13-30,ios,1.2.9,47
2021-06-11,13-30,ios,1.4.0,261
2021-06-11,13-30,ios,1.4.1,4796
2021-06-11,7-12,android,1.2.0,304
2021-06-11,7-12,android,1.2.1,59
2021-06-11,7-12,android,1.2.2,68
2021-06-11,7-12,android,1.2.3,177
2021-06-11,7-12,android,1.2.4,119
2021-06-11,7-12,android,1.2.5,35
2021-06-11,7-12,android,1.2.6,53
2021-06-11,7-12,android,1.2.7,204
2021-06-11,7-12,android,1.2.8,1209
2021-06-11,7-12,android,1.2.9,6687
2021-06-11,7-12,android,1.4.2,114197
2021-06-11,7-12,android,1.4.3,<20
2021-06-11,7-12,android,1.4.4,<20
2021-06-11,7-12,android,1.4.5,<20
2021-06-11,7-12,android,1.4.6,<20
2021-06-11,7-12,ios,1.2.0,3256
2021-06-11,7-12,ios,1.2.1,1362
2021-06-11,7-12,ios,1.2.2,1647
2021-06-11,7-12,ios,1.2.3,3592
2021-06-11,7-12,ios,1.2.4,3830
2021-06-11,7-12,ios,1.2.6,1762
2021-06-11,7-12,ios,1.2.7,5745
2021-06-11,7-12,ios,1.2.8,36244
2021-06-11,7-12,ios,1.2.9,7600
2021-06-11,7-12,ios,1.4.0,58561
2021-06-11,7-12,ios,1.4.1,1652441
2021-06-11,7-12,ios,1.4.4,25
2021-06-11,7-12,ios,1.4.5,<20
2021-06-11,7-12,ios,1.4.6,<20
2021-06-11,7-12,ios,2.0.0,<20
2021-06-12,1-6,android,1.2.0,2175
2021-06-12,1-6,android,1.2.1,975
2021-06-12,1-6,android,1.2.2,998
2021-06-12,1-6,android,1.2.3,2523
2021-06-12,1-6,android,1.2.4,1913
2021-06-12,1-6,android,1.2.5,442
2021-06-12,1-6,android,1.2.6,999
2021-06-12,1-6,android,1.2.7,3145
2021-06-12,1-6,android,1.2.8,8806
2021-06-12,1-6,android,1.2.9,38773
2021-06-12,1-6,android,1.4.2,671310
2021-06-12,1-6,android,1.4.3,1238
2021-06-12,1-6,android,1.4.4,171
2021-06-12,1-6,android,1.4.5,71
2021-06-12,1-6,android,1.4.6,72
2021-06-12,1-6,android,2.0.0,<20
2021-06-12,1-6,ios,1.2.0,8376
2021-06-12,1-6,ios,1.2.1,3594
2021-06-12,1-6,ios,1.2.2,3537
2021-06-12,1-6,ios,1.2.3,7155
2021-06-12,1-6,ios,1.2.4,7631
2021-06-12,1-6,ios,1.2.6,3726
2021-06-12,1-6,ios,1.2.7,10711
2021-06-12,1-6,ios,1.2.8,10684
2021-06-12,1-6,ios,1.2.9,2260
2021-06-12,1-6,ios,1.4.0,17691
2021-06-12,1-6,ios,1.4.1,363693
2021-06-12,1-6,ios,1.4.4,<20
2021-06-12,1-6,ios,1.4.5,<20
2021-06-12,1-6,ios,1.4.6,<20
2021-06-12,1-6,ios,2.0.0,<20
2021-06-12,13-30,android,1.2.0,<20
2021-06-12,13-30,android,1.2.8,<20
2021-06-12,13-30,android,1.2.9,<20
2021-06-12,13-30,android,1.4.2,382
2021-06-12,13-30,android,1.4.3,<20
2021-06-12,13-30,ios,1.2.8,206
2021-06-12,13-30,ios,1.2.9,40
2021-06-12,13-30,ios,1.4.0,263
2021-06-12,13-30,ios,1.4.1,4647
2021-06-12,13-30,ios,1.4.4,<20
2021-06-12,13-30,ios,1.4.5,<20
2021-06-12,30+,ios,1.2.0,<20
2021-06-12,7-12,android,1.2.0,264
2021-06-12,7-12,android,1.2.1,65
2021-06-12,7-12,android,1.2.2,58
2021-06-12,7-12,android,1.2.3,138
2021-06-12,7-12,android,1.2.4,100
2021-06-12,7-12,android,1.2.5,27
2021-06-12,7-12,android,1.2.6,56
2021-06-12,7-12,android,1.2.7,197
2021-06-12,7-12,android,1.2.8,1137
2021-06-12,7-12,android,1.2.9,3829
2021-06-12,7-12,android,1.4.2,115602
2021-06-12,7-12,android,1.4.3,<20
2021-06-12,7-12,android,1.4.4,<20
2021-06-12,7-12,android,1.4.6,<20
2021-06-12,7-12,ios,1.2.0,3349
2021-06-12,7-12,ios,1.2.1,1340
2021-06-12,7-12,ios,1.2.2,1625
2021-06-12,7-12,ios,1.2.3,3407
2021-06-12,7-12,ios,1.2.4,3684
2021-06-12,7-12,ios,1.2.6,1655
2021-06-12,7-12,ios,1.2.7,5489
2021-06-12,7-12,ios,1.2.8,34656
2021-06-12,7-12,ios,1.2.9,7091
2021-06-12,7-12,ios,1.4.0,51622
2021-06-12,7-12,ios,1.4.1,1649100
2021-06-12,7-12,ios,1.4.4,37
2021-06-12,7-12,ios,1.4.5,<20
2021-06-12,7-12,ios,1.4.6,<20
2021-06-12,7-12,ios,2.0.0,<20
2021-06-13,1-6,android,1.2.0,2149
2021-06-13,1-6,android,1.2.1,959
2021-06-13,1-6,android,1.2.2,1029
2021-06-13,1-6,android,1.2.3,2432
2021-06-13,1-6,android,1.2.4,1890
2021-06-13,1-6,android,1.2.5,438
2021-06-13,1-6,android,1.2.6,978
2021-06-13,1-6,android,1.2.7,3128
2021-06-13,1-6,android,1.2.8,8548
2021-06-13,1-6,android,1.2.9,27829
2021-06-13,1-6,android,1.4.2,686862
2021-06-13,1-6,android,1.4.3,1498
2021-06-13,1-6,android,1.4.4,261
2021-06-13,1-6,android,1.4.5,81
2021-06-13,1-6,android,1.4.6,109
2021-06-13,1-6,ios,1.2.0,8465
2021-06-13,1-6,ios,1.2.1,3607
2021-06-13,1-6,ios,1.2.2,3542
2021-06-13,1-6,ios,1.2.3,7167
2021-06-13,1-6,ios,1.2.4,7724
2021-06-13,1-6,ios,1.2.6,3728
2021-06-13,1-6,ios,1.2.7,10658
2021-06-13,1-6,ios,1.2.8,11085
2021-06-13,1-6,ios,1.2.9,2371
2021-06-13,1-6,ios,1.4.0,16970
2021-06-13,1-6,ios,1.4.1,396138
2021-06-13,1-6,ios,1.4.4,22
2021-06-13,1-6,ios,1.4.5,<20
2021-06-13,1-6,ios,1.4.6,<20
2021-06-13,1-6,ios,2.0.0,<20
2021-06-13,13-30,android,1.2.0,<20
2021-06-13,13-30,android,1.2.4,<20
2021-06-13,13-30,android,1.2.8,<20
2021-06-13,13-30,android,1.2.9,<20
2021-06-13,13-30,android,1.4.2,362
2021-06-13,13-30,android,1.4.3,<20
2021-06-13,13-30,ios,1.2.0,<20
2021-06-13,13-30,ios,1.2.8,188
2021-06-13,13-30,ios,1.2.9,34
2021-06-13,13-30,ios,1.4.0,247
2021-06-13,13-30,ios,1.4.1,4428
2021-06-13,13-30,ios,1.4.5,<20
2021-06-13,13-30,ios,1.4.6,<20
2021-06-13,7-12,android,1.2.0,250
2021-06-13,7-12,android,1.2.1,49
2021-06-13,7-12,android,1.2.2,57
2021-06-13,7-12,android,1.2.3,162
2021-06-13,7-12,android,1.2.4,117
2021-06-13,7-12,android,1.2.5,26
2021-06-13,7-12,android,1.2.6,55
2021-06-13,7-12,android,1.2.7,175
2021-06-13,7-12,android,1.2.8,1110
2021-06-13,7-12,android,1.2.9,2732
2021-06-13,7-12,android,1.4.2,112655
2021-06-13,7-12,android,1.4.3,<20
2021-06-13,7-12,android,1.4.4,<20
2021-06-13,7-12,android,1.4.6,<20
2021-06-13,7-12,ios,1.2.0,3153
2021-06-13,7-12,ios,1.2.1,1277
2021-06-13,7-12,ios,1.2.2,1561
2021-06-13,7-12,ios,1.2.3,3284
2021-06-13,7-12,ios,1.2.4,3447
2021-06-13,7-12,ios,1.2.6,1593
2021-06-13,7-12,ios,1.2.7,5226
2021-06-13,7-12,ios,1.2.8,32726
2021-06-13,7-12,ios,1.2.9,6551
2021-06-13,7-12,ios,1.4.0,46234
2021-06-13,7-12,ios,1.4.1,1624471
2021-06-13,7-12,ios,1.4.4,22
2021-06-13,7-12,ios,1.4.5,<20
2021-06-13,7-12,ios,1.4.6,<20
2021-06-13,7-12,ios,1.5.2,<20
2021-06-13,7-12,ios,2.0.0,<20
2021-06-14,1-6,android,1.2.0,2189
2021-06-14,1-6,android,1.2.1,1010
2021-06-14,1-6,android,1.2.2,1043
2021-06-14,1-6,android,1.2.3,2491
2021-06-14,1-6,android,1.2.4,1888
2021-06-14,1-6,android,1.2.5,431
2021-06-14,1-6,android,1.2.6,1027
2021-06-14,1-6,android,1.2.7,3131
2021-06-14,1-6,android,1.2.8,8589
2021-06-14,1-6,android,1.2.9,23417
2021-06-14,1-6,android,1.4.2,700455
2021-06-14,1-6,android,1.4.3,2412
2021-06-14,1-6,android,1.4.4,249
2021-06-14,1-6,android,1.4.5,73
2021-06-14,1-6,android,1.4.6,100
2021-06-14,1-6,android,2.0.0,<20
2021-06-14,1-6,ios,1.2.0,8661
2021-06-14,1-6,ios,1.2.1,3523
2021-06-14,1-6,ios,1.2.2,3579
2021-06-14,1-6,ios,1.2.3,7171
2021-06-14,1-6,ios,1.2.4,7576
