date,os-se,app_version-version_appli,count-nombre
2021-03-18,android,1.2.2,14607
2021-03-18,android,1.2.3,668840
2021-03-18,android,1.2.4,171
2021-03-18,android,1.2.5,28
2021-03-18,android,1.2.6,46
2021-03-18,android,1.2.7,71
2021-03-18,android,1.2.8,66
2021-03-18,android,1.2.9,72
2021-03-18,android,1.4.2,<20
2021-03-18,android,1.4.3,<20
2021-03-18,android,1.4.4,<20
2021-03-18,android,1.4.5,<20
2021-03-18,android,1.4.6,<20
2021-03-18,android,1.5.2,<20
2021-03-18,android,1.5.3,49
2021-03-18,ios,1.2.1,41008
2021-03-18,ios,1.2.2,97365
2021-03-18,ios,1.2.3,2295650
2021-03-18,ios,1.2.4,36
2021-03-18,ios,1.2.6,<20
2021-03-18,ios,1.2.7,<20
2021-03-18,ios,1.2.8,<20
2021-03-18,ios,1.2.9,<20
2021-03-18,ios,1.4.0,<20
2021-03-18,ios,1.4.1,<20
2021-03-18,ios,1.4.4,<20
2021-03-18,ios,1.4.6,415
2021-03-18,ios,1.5.2,<20
2021-03-18,ios,1.5.3,<20
2021-03-18,ios,1.5.4,76
2021-03-19,android,1.2.1,4772
2021-03-19,android,1.2.2,11874
2021-03-19,android,1.2.3,671765
2021-03-19,android,1.2.4,220
2021-03-19,android,1.2.5,29
2021-03-19,android,1.2.6,50
2021-03-19,android,1.2.7,85
2021-03-19,android,1.2.8,68
2021-03-19,android,1.2.9,65
2021-03-19,android,1.4.2,<20
2021-03-19,android,1.4.3,<20
2021-03-19,android,1.4.4,<20
2021-03-19,android,1.4.5,<20
2021-03-19,android,1.4.6,<20
2021-03-19,android,1.5.2,<20
2021-03-19,android,1.5.3,61
2021-03-19,ios,1.2.1,37863
2021-03-19,ios,1.2.2,79822
2021-03-19,ios,1.2.3,2318719
2021-03-19,ios,1.2.4,43
2021-03-19,ios,1.2.6,<20
2021-03-19,ios,1.2.7,<20
2021-03-19,ios,1.2.8,<20
2021-03-19,ios,1.2.9,<20
2021-03-19,ios,1.4.0,<20
2021-03-19,ios,1.4.1,<20
2021-03-19,ios,1.4.4,<20
2021-03-19,ios,1.4.6,415
2021-03-19,ios,1.5.2,<20
2021-03-19,ios,1.5.3,<20
2021-03-19,ios,1.5.4,76
2021-03-20,android,1.2.1,4503
2021-03-20,android,1.2.2,9928
2021-03-20,android,1.2.3,668933
