date,os-se,app_version-version_appli,count-nombre
2021-08-15,ios,1.4.1,52
2021-08-15,ios,1.4.4,39
2021-08-15,ios,1.4.5,23
2021-08-15,ios,1.4.6,311
2021-08-15,ios,1.5.2,3269
2021-08-15,ios,1.5.3,7397
2021-08-22,android,1.2.0,<20
2021-08-22,android,1.2.1,<20
2021-08-22,android,1.2.2,<20
2021-08-22,android,1.2.3,<20
2021-08-22,android,1.2.4,<20
2021-08-22,android,1.2.5,<20
2021-08-22,android,1.2.7,<20
2021-08-22,android,1.2.8,<20
2021-08-22,android,1.2.9,<20
2021-08-22,android,1.4.2,<20
2021-08-22,android,1.4.3,<20
2021-08-22,android,1.4.4,<20
2021-08-22,android,1.4.5,<20
2021-08-22,android,1.4.6,89
2021-08-22,android,1.5.2,34
2021-08-22,android,1.5.3,6036
2021-08-22,ios,1.2.0,<20
2021-08-22,ios,1.2.1,<20
2021-08-22,ios,1.2.2,<20
2021-08-22,ios,1.2.3,<20
2021-08-22,ios,1.2.4,<20
2021-08-22,ios,1.2.6,<20
2021-08-22,ios,1.2.7,<20
2021-08-22,ios,1.2.8,40
2021-08-22,ios,1.2.9,<20
2021-08-22,ios,1.4.0,<20
2021-08-22,ios,1.4.1,35
2021-08-22,ios,1.4.4,30
2021-08-22,ios,1.4.5,<20
2021-08-22,ios,1.4.6,151
2021-08-22,ios,1.5.2,77
2021-08-22,ios,1.5.3,10456
