date,region,os-se,count-nombre
2021-09-19,BC,ios,118565
2021-09-19,MB,android,30325
2021-09-19,MB,ios,84514
2021-09-19,NB,android,26863
2021-09-19,NB,ios,51011
2021-09-19,NL,android,32605
2021-09-19,NL,ios,81607
2021-09-19,NT,android,1273
2021-09-19,NT,ios,2297
2021-09-19,NS,android,39902
2021-09-19,NS,ios,80558
2021-09-19,NU,android,455
2021-09-19,NU,ios,576
2021-09-19,ON,android,416880
2021-09-19,ON,ios,924407
2021-09-19,PE,android,5782
2021-09-19,PE,ios,13299
2021-09-19,QC,android,210974
2021-09-19,QC,ios,376733
2021-09-19,SK,android,18917
2021-09-19,SK,ios,48409
2021-09-19,YT,android,369
2021-09-19,YT,ios,825
2021-09-19,npts-ptso,android,116420
2021-09-19,npts-ptso,ios,309445
2021-09-26,AB,android,17984
2021-09-26,AB,ios,53083
2021-09-26,BC,android,30625
2021-09-26,BC,ios,115553
2021-09-26,MB,android,208045
2021-09-26,MB,ios,83322
2021-09-26,NB,android,34829
2021-09-26,NB,ios,49594
2021-09-26,NL,android,62497
2021-09-26,NL,ios,78798
2021-09-26,NT,android,1639
2021-09-26,NT,ios,2282
2021-09-26,NS,android,121966
2021-09-26,NS,ios,77876
2021-09-26,NU,android,501
2021-09-26,NU,ios,568
2021-09-26,ON,android,1183392
2021-09-26,ON,ios,907227
2021-09-26,PE,android,6757
2021-09-26,PE,ios,12998
2021-09-26,QC,android,427183
2021-09-26,QC,ios,368133
2021-09-26,SK,android,45249
2021-09-26,SK,ios,47935
2021-09-26,YT,android,407
2021-09-26,YT,ios,809
2021-09-26,npts-ptso,android,326860
2021-09-26,npts-ptso,ios,309000
2021-10-03,AB,android,18870
2021-10-03,AB,ios,52523
2021-10-03,BC,android,34833
2021-10-03,BC,ios,114980
2021-10-03,MB,android,187480
2021-10-03,MB,ios,82802
2021-10-03,NB,android,38502
2021-10-03,NB,ios,50160
2021-10-03,NL,android,63151
2021-10-03,NL,ios,80781
2021-10-03,NT,android,1577
2021-10-03,NT,ios,2307
2021-10-03,NS,android,96053
2021-10-03,NS,ios,78517
2021-10-03,NU,android,533
2021-10-03,NU,ios,565
2021-10-03,ON,android,1032631
2021-10-03,ON,ios,901906
2021-10-03,PE,android,7155
